Slug,Name,Version,"Previous Version","Download Link",Released,"WordPress.org URL","Required WP","Required PHP","Active Installs"
alexia,Alexia,1.0.72,1.0.71,https://downloads.wordpress.org/theme/alexia.1.0.72.zip,"2025-04-01 00:54:10",https://wordpress.org/themes/alexia/,,5.4
consultant-agency,"Consultant Agency",0.0.5,0.0.4,https://downloads.wordpress.org/theme/consultant-agency.0.0.5.zip,"2025-04-05 07:54:58",https://wordpress.org/themes/consultant-agency/,5.0,5.6
deltapress,DeltaPress,1.4,1.3,https://downloads.wordpress.org/theme/deltapress.1.4.zip,"2025-04-05 07:43:52",https://wordpress.org/themes/deltapress/,,5.6
designer-boutique-shop,"Designer Boutique Shop",0.1.5,0.1.4,https://downloads.wordpress.org/theme/designer-boutique-shop.0.1.5.zip,"2025-04-05 07:55:25",https://wordpress.org/themes/designer-boutique-shop/,5.0,5.6
designer-dresses,"Designer Dresses",1.5,1.4,https://downloads.wordpress.org/theme/designer-dresses.1.5.zip,"2025-04-05 07:37:27",https://wordpress.org/themes/designer-dresses/,,7.0
ethical-hacking,"Ethical Hacking",0.0.6,0.0.5,https://downloads.wordpress.org/theme/ethical-hacking.0.0.6.zip,"2025-04-05 07:55:34",https://wordpress.org/themes/ethical-hacking/,5.0,5.6
fitness-trainer-elementor,"Fitness Trainer Elementor",0.0.4,0.0.3,https://downloads.wordpress.org/theme/fitness-trainer-elementor.0.0.4.zip,"2025-04-05 08:02:34",https://wordpress.org/themes/fitness-trainer-elementor/,5.0,5.6
house-rental,"House Rental",1.3,1.2,https://downloads.wordpress.org/theme/house-rental.1.3.zip,"2025-04-05 07:37:53",https://wordpress.org/themes/house-rental/,,7.0
nifty-lite,"Nifty Lite",14.3,14.2,https://downloads.wordpress.org/theme/nifty-lite.14.3.zip,"2025-04-05 07:28:26",https://wordpress.org/themes/nifty-lite/,4.7,5.6
ott-tv-shows,"OTT TV Shows",1.5,1.4,https://downloads.wordpress.org/theme/ott-tv-shows.1.5.zip,"2025-04-05 07:38:02",https://wordpress.org/themes/ott-tv-shows/,,7.0
packers-agency,"Packers Agency",1.3,1.2,https://downloads.wordpress.org/theme/packers-agency.1.3.zip,"2025-04-05 07:38:37",https://wordpress.org/themes/packers-agency/,,7.0
rockbiz,RockBiz,12.3,12.2,https://downloads.wordpress.org/theme/rockbiz.12.3.zip,"2025-04-05 07:28:01",https://wordpress.org/themes/rockbiz/,4.7,5.6
scelar,Scelar,12.3,12.2,https://downloads.wordpress.org/theme/scelar.12.3.zip,"2025-04-05 07:27:06",https://wordpress.org/themes/scelar/,4.7,5.6
spyropress,SpyroPress,14.3,14.2,https://downloads.wordpress.org/theme/spyropress.14.3.zip,"2025-04-05 07:26:42",https://wordpress.org/themes/spyropress/,4.7,5.6
webstrap,Webstrap,14.3,14.2,https://downloads.wordpress.org/theme/webstrap.14.3.zip,"2025-04-05 07:29:23",https://wordpress.org/themes/webstrap/,4.7,5.6
mobile-app-launch,"Mobile App Launch",0.2,0.1,https://downloads.wordpress.org/theme/mobile-app-launch.0.2.zip,"2025-04-05 09:17:37",https://wordpress.org/themes/mobile-app-launch/,,7.2
aahana,Aahana,1.0.58,1.0.57,https://downloads.wordpress.org/theme/aahana.1.0.58.zip,"2025-04-05 09:43:17",https://wordpress.org/themes/aahana/,4.7,5.6
arvana,Arvana,1.0.81,1.0.80,https://downloads.wordpress.org/theme/arvana.1.0.81.zip,"2025-04-05 09:42:21",https://wordpress.org/themes/arvana/,4.7,5.6
arvita,Arvita,1.0.3,1.0.2,https://downloads.wordpress.org/theme/arvita.1.0.3.zip,"2025-04-05 09:44:12",https://wordpress.org/themes/arvita/,4.7,5.6
auru,Auru,1.0.78,1.0.77,https://downloads.wordpress.org/theme/auru.1.0.78.zip,"2025-04-05 09:42:49",https://wordpress.org/themes/auru/,4.7,5.6
celexo,Celexo,1.1.24,1.1.23,https://downloads.wordpress.org/theme/celexo.1.1.24.zip,"2025-04-05 09:38:17",https://wordpress.org/themes/celexo/,4.7,5.6
chitvi,Chitvi,1.1.22,1.1.21,https://downloads.wordpress.org/theme/chitvi.1.1.22.zip,"2025-04-05 09:39:10",https://wordpress.org/themes/chitvi/,4.7,5.6
cosmobit,Cosmobit,2.0.36,2.0.35,https://downloads.wordpress.org/theme/cosmobit.2.0.36.zip,"2025-04-05 09:37:40",https://wordpress.org/themes/cosmobit/,4.7,5.6
crombit,Crombit,1.0.32,1.0.31,https://downloads.wordpress.org/theme/crombit.1.0.32.zip,"2025-04-05 09:43:41",https://wordpress.org/themes/crombit/,4.7,5.6
easywiz,EasyWiz,1.1.11,1.1.10,https://downloads.wordpress.org/theme/easywiz.1.1.11.zip,"2025-04-05 09:40:54",https://wordpress.org/themes/easywiz/,4.7,5.6
fastica,Fastica,1.1.16,1.1.15,https://downloads.wordpress.org/theme/fastica.1.1.16.zip,"2025-04-05 09:41:46",https://wordpress.org/themes/fastica/,4.7,5.6
flexora,Flexora,1.1.17,1.1.16,https://downloads.wordpress.org/theme/flexora.1.1.17.zip,"2025-04-05 09:40:02",https://wordpress.org/themes/flexora/,4.7,5.6
lazypress,LazyPress,1.1.10,1.1.9,https://downloads.wordpress.org/theme/lazypress.1.1.10.zip,"2025-04-05 09:41:18",https://wordpress.org/themes/lazypress/,4.7,5.6
lighting-shop,"Lighting Shop",0.1.8,0.1.7,https://downloads.wordpress.org/theme/lighting-shop.0.1.8.zip,"2025-04-05 09:59:48",https://wordpress.org/themes/lighting-shop/,,5.6
lms-education-study,"LMS Education Study",0.1.6,0.1.5,https://downloads.wordpress.org/theme/lms-education-study.0.1.6.zip,"2025-04-05 09:46:28",https://wordpress.org/themes/lms-education-study/,5.0,7.2
moviemaker,Moviemaker,0.0.6,0.0.5,https://downloads.wordpress.org/theme/moviemaker.0.0.6.zip,"2025-04-05 09:46:29",https://wordpress.org/themes/moviemaker/,5.0,7.2
personal-coach-lite,"Personal Coach Lite",0.0.8,0.0.7,https://downloads.wordpress.org/theme/personal-coach-lite.0.0.8.zip,"2025-04-05 09:48:48",https://wordpress.org/themes/personal-coach-lite/,5.0,7.2
pet-accessory-store,"Pet Accessory Store",0.0.6,0.0.5,https://downloads.wordpress.org/theme/pet-accessory-store.0.0.6.zip,"2025-04-05 09:49:08",https://wordpress.org/themes/pet-accessory-store/,5.0,7.2
royal-watch-store,"Royal Watch Store",0.2,0.1.9,https://downloads.wordpress.org/theme/royal-watch-store.0.2.zip,"2025-04-05 10:00:50",https://wordpress.org/themes/royal-watch-store/,,5.6
softalt,SoftAlt,1.0.14,1.0.13,https://downloads.wordpress.org/theme/softalt.1.0.14.zip,"2025-04-05 09:44:46",https://wordpress.org/themes/softalt/,4.7,5.6
thinity,Thinity,1.1.16,1.1.15,https://downloads.wordpress.org/theme/thinity.1.1.16.zip,"2025-04-05 09:40:26",https://wordpress.org/themes/thinity/,4.7,5.6
water-delivery-services,"Water Delivery Services",0.0.6,0.0.5,https://downloads.wordpress.org/theme/water-delivery-services.0.0.6.zip,"2025-04-05 09:49:29",https://wordpress.org/themes/water-delivery-services/,5.0,7.2
colorvibe,ColorVibe,1.0.6,1.0.5,https://downloads.wordpress.org/theme/colorvibe.1.0.6.zip,"2025-04-05 10:49:05",https://wordpress.org/themes/colorvibe/,5.9,5.6
professional-portfolio,"Professional Portfolio",0.3.1,0.3,https://downloads.wordpress.org/theme/professional-portfolio.0.3.1.zip,"2025-04-05 10:49:23",https://wordpress.org/themes/professional-portfolio/,5.0,7.2
scary-halloween,"Scary Halloween",0.2.7,0.2.6,https://downloads.wordpress.org/theme/scary-halloween.0.2.7.zip,"2025-04-05 10:50:05",https://wordpress.org/themes/scary-halloween/,5.0,7.2
seo-agency-lite,"SEO Agency Lite",1.4.8,1.4.7,https://downloads.wordpress.org/theme/seo-agency-lite.1.4.8.zip,"2025-04-05 11:00:19",https://wordpress.org/themes/seo-agency-lite/,5.0,5.6
storefront-ecommerce,"Storefront Ecommerce",0.8.2,0.8.1,https://downloads.wordpress.org/theme/storefront-ecommerce.0.8.2.zip,"2025-04-05 10:49:59",https://wordpress.org/themes/storefront-ecommerce/,5.0,7.2
street-food-truck,"Street Food Truck",0.2.4,0.2.3,https://downloads.wordpress.org/theme/street-food-truck.0.2.4.zip,"2025-04-05 10:51:05",https://wordpress.org/themes/street-food-truck/,5.0,7.2
swimming-pool-cleaning,"Swimming Pool Cleaning",0.6.2,0.6.1,https://downloads.wordpress.org/theme/swimming-pool-cleaning.0.6.2.zip,"2025-04-05 10:50:52",https://wordpress.org/themes/swimming-pool-cleaning/,5.0,7.2
tour-travel-agent,"Tour Travel Agent",0.5.7,0.5.6,https://downloads.wordpress.org/theme/tour-travel-agent.0.5.7.zip,"2025-04-05 11:02:03",https://wordpress.org/themes/tour-travel-agent/,5.0,7.2
township-house-villa,"Township House Villa",0.5.9,0.5.8,https://downloads.wordpress.org/theme/township-house-villa.0.5.9.zip,"2025-04-05 10:51:37",https://wordpress.org/themes/township-house-villa/,5.0,7.2
ultimate-audio-streaming,"Ultimate Audio Streaming",0.5.8,0.5.7,https://downloads.wordpress.org/theme/ultimate-audio-streaming.0.5.8.zip,"2025-04-05 11:00:07",https://wordpress.org/themes/ultimate-audio-streaming/,5.0,7.2
video-streaming,"Video Streaming",0.8.2,0.8.1,https://downloads.wordpress.org/theme/video-streaming.0.8.2.zip,"2025-04-05 10:58:46",https://wordpress.org/themes/video-streaming/,,7.2
vw-bakers,"VW Bakers",0.2.8,0.2.7,https://downloads.wordpress.org/theme/vw-bakers.0.2.8.zip,"2025-04-05 10:51:42",https://wordpress.org/themes/vw-bakers/,5.0,7.2
vw-coaching-institute,"VW Coaching Institute",0.2.7,0.2.6,https://downloads.wordpress.org/theme/vw-coaching-institute.0.2.7.zip,"2025-04-05 10:57:13",https://wordpress.org/themes/vw-coaching-institute/,5.0,7.2
vw-gift-shop,"VW Gift Shop",0.3.9,0.3.8,https://downloads.wordpress.org/theme/vw-gift-shop.0.3.9.zip,"2025-04-05 10:56:02",https://wordpress.org/themes/vw-gift-shop/,5.0,7.2
vw-stock-images,"VW Stock Images",0.2.7,0.2.6,https://downloads.wordpress.org/theme/vw-stock-images.0.2.7.zip,"2025-04-05 10:55:35",https://wordpress.org/themes/vw-stock-images/,5.0,7.2
prespa,Prespa,1.6.3,1.6.2,https://downloads.wordpress.org/theme/prespa.1.6.3.zip,"2025-04-05 15:19:53",https://wordpress.org/themes/prespa/,6.1,5.6
prespa,Prespa,1.6.4,1.6.3,https://downloads.wordpress.org/theme/prespa.1.6.4.zip,"2025-04-05 17:26:44",https://wordpress.org/themes/prespa/,6.1,5.6
highstarter,Highstarter,2.2.4,2.2.3,https://downloads.wordpress.org/theme/highstarter.2.2.4.zip,"2025-04-05 22:16:30",https://wordpress.org/themes/highstarter/,4.4,5.2.4
minimalistflex,MinimalistFlex,1.2,1.1.1,https://downloads.wordpress.org/theme/minimalistflex.1.2.zip,"2025-04-06 04:24:46",https://wordpress.org/themes/minimalistflex/,4.9,5.6
honrix,Honrix,1.3.75,1.3.74,https://downloads.wordpress.org/theme/honrix.1.3.75.zip,"2025-04-06 06:07:09",https://wordpress.org/themes/honrix/,4.7,5.6
icecubo,IceCubo,1.2.3,1.2.2,https://downloads.wordpress.org/theme/icecubo.1.2.3.zip,"2025-04-06 10:36:51",https://wordpress.org/themes/icecubo/,6.1,7.4
maglink,MagLink,1.0.2,1.0.1,https://downloads.wordpress.org/theme/maglink.1.0.2.zip,"2025-04-06 11:55:30",https://wordpress.org/themes/maglink/,5.9,5.6
minicart,MiniCart,1.0,0.9,https://downloads.wordpress.org/theme/minicart.1.0.zip,"2025-04-06 12:47:09",https://wordpress.org/themes/minicart/,4.7,5.6
newsmaster,NewsMaster,1.0.2,1.0.1,https://downloads.wordpress.org/theme/newsmaster.1.0.2.zip,"2025-04-06 11:24:15",https://wordpress.org/themes/newsmaster/,5.9,5.6
shopire,Shopire,1.0.10,1.0.9,https://downloads.wordpress.org/theme/shopire.1.0.10.zip,"2025-04-06 12:46:39",https://wordpress.org/themes/shopire/,4.7,5.6
digital,Digital,3.1,3.0,https://downloads.wordpress.org/theme/digital.3.1.zip,"2025-04-06 16:29:19",https://wordpress.org/themes/digital/,5.0,5.2
nevada-lite,"Nevada Lite",1.0.8,1.0.7,https://downloads.wordpress.org/theme/nevada-lite.1.0.8.zip,"2025-04-06 16:36:16",https://wordpress.org/themes/nevada-lite/,,
flower-shop-elementor,"Flower Shop Elementor",0.1.3,0.1.2,https://downloads.wordpress.org/theme/flower-shop-elementor.0.1.3.zip,"2025-04-07 03:55:55",https://wordpress.org/themes/flower-shop-elementor/,5.0,5.6
machine-repair,"Machine Repair",1.8,1.7,https://downloads.wordpress.org/theme/machine-repair.1.8.zip,"2025-04-07 04:32:18",https://wordpress.org/themes/machine-repair/,5.5,7.2
museum-artifact,"Museum Artifact",0.0.8,0.0.7,https://downloads.wordpress.org/theme/museum-artifact.0.0.8.zip,"2025-04-07 03:56:04",https://wordpress.org/themes/museum-artifact/,5.0,5.6
old-age-home,"Old Age Home",0.1.1,0.0.9,https://downloads.wordpress.org/theme/old-age-home.0.1.1.zip,"2025-04-07 03:56:31",https://wordpress.org/themes/old-age-home/,5.0,5.6
photo-gallery,"Photo Gallery",0.0.5,0.0.4,https://downloads.wordpress.org/theme/photo-gallery.0.0.5.zip,"2025-04-07 03:56:44",https://wordpress.org/themes/photo-gallery/,5.0,5.6
rev-digital-products,"Rev Digital Products",1.7,1.6,https://downloads.wordpress.org/theme/rev-digital-products.1.7.zip,"2025-04-07 04:32:33",https://wordpress.org/themes/rev-digital-products/,5.5,5.6
rev-orphanage,"Rev Orphanage",1.8,1.7,https://downloads.wordpress.org/theme/rev-orphanage.1.8.zip,"2025-04-07 04:32:46",https://wordpress.org/themes/rev-orphanage/,5.5,7.2
security-services-elementor,"Security Services Elementor",0.1.1,0.0.9,https://downloads.wordpress.org/theme/security-services-elementor.0.1.1.zip,"2025-04-07 03:57:07",https://wordpress.org/themes/security-services-elementor/,5.0,5.6
veterinary-shop,"Veterinary Shop",0.0.8,0.0.7,https://downloads.wordpress.org/theme/veterinary-shop.0.0.8.zip,"2025-04-07 03:57:18",https://wordpress.org/themes/veterinary-shop/,5.0,5.6
wildlife-photography,"Wildlife Photography",1.5,1.4,https://downloads.wordpress.org/theme/wildlife-photography.1.5.zip,"2025-04-07 04:33:26",https://wordpress.org/themes/wildlife-photography/,5.5,7.2
zenith-blog,"Zenith Blog",1.0.2,1.0.1,https://downloads.wordpress.org/theme/zenith-blog.1.0.2.zip,"2025-04-07 04:15:33",https://wordpress.org/themes/zenith-blog/,5.0,7.4
bosa-business-agency,"Bosa Business Agency",1.0.0,,https://downloads.wordpress.org/theme/bosa-business-agency.1.0.0.zip,"2025-04-07 04:11:50",https://wordpress.org/themes/bosa-business-agency/,,5.6
pc-gaming,"PC Gaming",1.0,,https://downloads.wordpress.org/theme/pc-gaming.1.0.zip,"2025-04-07 04:11:56",https://wordpress.org/themes/pc-gaming/,5.9,5.6
seo-specialist,"SEO Specialist",1.9,1.8,https://downloads.wordpress.org/theme/seo-specialist.1.9.zip,"2025-04-07 04:33:46",https://wordpress.org/themes/seo-specialist/,5.5,7.2
notomag,NotoMag,1.0.1,,https://downloads.wordpress.org/theme/notomag.1.0.1.zip,"2025-04-07 05:26:49",https://wordpress.org/themes/notomag/,5.9,5.6
outdoor-adventure,"Outdoor Adventure",1.0.0,,https://downloads.wordpress.org/theme/outdoor-adventure.1.0.0.zip,"2025-04-07 04:56:51",https://wordpress.org/themes/outdoor-adventure/,5.3,5.6
radiant-home-decor,"Radiant Home Decor",1.0,,https://downloads.wordpress.org/theme/radiant-home-decor.1.0.zip,"2025-04-07 04:56:55",https://wordpress.org/themes/radiant-home-decor/,6.0,7.2
digital-marketing-freelancer,"Digital Marketing Freelancer",1.2,1.1,https://downloads.wordpress.org/theme/digital-marketing-freelancer.1.2.zip,"2025-04-07 05:37:19",https://wordpress.org/themes/digital-marketing-freelancer/,,5.6
divine-word,"Divine Word",1.4,1.3,https://downloads.wordpress.org/theme/divine-word.1.4.zip,"2025-04-07 05:40:34",https://wordpress.org/themes/divine-word/,,5.6
exotic-plant-store,"Exotic Plant Store",1.3,1.2,https://downloads.wordpress.org/theme/exotic-plant-store.1.3.zip,"2025-04-07 05:42:09",https://wordpress.org/themes/exotic-plant-store/,,5.6
fitness-cardio,"Fitness Cardio",1.3,1.2,https://downloads.wordpress.org/theme/fitness-cardio.1.3.zip,"2025-04-07 05:43:47",https://wordpress.org/themes/fitness-cardio/,,5.6
holy-word,"Holy Word",1.4,1.3,https://downloads.wordpress.org/theme/holy-word.1.4.zip,"2025-04-07 05:44:39",https://wordpress.org/themes/holy-word/,,5.6
notomag,NotoMag,1.0.2,1.0.1,https://downloads.wordpress.org/theme/notomag.1.0.2.zip,"2025-04-07 06:26:01",https://wordpress.org/themes/notomag/,5.9,5.6
soul-anchor,"Soul Anchor",1.4,1.3,https://downloads.wordpress.org/theme/soul-anchor.1.4.zip,"2025-04-07 05:45:16",https://wordpress.org/themes/soul-anchor/,,5.6
travel-cart,"Travel Cart",1.3,1.2,https://downloads.wordpress.org/theme/travel-cart.1.3.zip,"2025-04-07 05:46:41",https://wordpress.org/themes/travel-cart/,,5.6
chartered-accountant,"Chartered Accountant",0.1,,https://downloads.wordpress.org/theme/chartered-accountant.0.1.zip,"2025-04-07 05:56:50",https://wordpress.org/themes/chartered-accountant/,5.0,7.2
beauty-cosmetic-shop,"Beauty Cosmetic Shop",1.1.3,1.1.2,https://downloads.wordpress.org/theme/beauty-cosmetic-shop.1.1.3.zip,"2025-04-07 07:22:34",https://wordpress.org/themes/beauty-cosmetic-shop/,5.6,7.2
bookstore-exhibition,"Bookstore Exhibition",2.0.7,2.0.6,https://downloads.wordpress.org/theme/bookstore-exhibition.2.0.7.zip,"2025-04-07 07:22:44",https://wordpress.org/themes/bookstore-exhibition/,5.6,7.2
medical-clinic-center,"Medical Clinic Center",2.0.1,2.0,https://downloads.wordpress.org/theme/medical-clinic-center.2.0.1.zip,"2025-04-07 07:23:02",https://wordpress.org/themes/medical-clinic-center/,5.6,7.2
photographer-magazine,"Photographer Magazine",1.7,1.6,https://downloads.wordpress.org/theme/photographer-magazine.1.7.zip,"2025-04-07 07:23:11",https://wordpress.org/themes/photographer-magazine/,5.6,7.2
school-education,"School Education",1.1.2,1.1.1,https://downloads.wordpress.org/theme/school-education.1.1.2.zip,"2025-04-07 07:23:33",https://wordpress.org/themes/school-education/,5.6,7.2
software-it-company,"Software IT Company",1.1.2,1.1.1,https://downloads.wordpress.org/theme/software-it-company.1.1.2.zip,"2025-04-07 07:23:46",https://wordpress.org/themes/software-it-company/,5.6,7.2
th-shop-mania,"Th Shop Mania",1.5.10,1.5.9,https://downloads.wordpress.org/theme/th-shop-mania.1.5.10.zip,"2025-04-07 07:05:07",https://wordpress.org/themes/th-shop-mania/,5.5,5.6
bold-photography-blocks,"Bold Photography Blocks",1.1,1.0.5,https://downloads.wordpress.org/theme/bold-photography-blocks.1.1.zip,"2025-04-07 08:09:47",https://wordpress.org/themes/bold-photography-blocks/,5.9,5.6
golf-course,"Golf Course",1.4,1.3,https://downloads.wordpress.org/theme/golf-course.1.4.zip,"2025-04-07 07:38:24",https://wordpress.org/themes/golf-course/,5.0,5.6
home-reconstruction,"Home Reconstruction",4.4,4.3,https://downloads.wordpress.org/theme/home-reconstruction.4.4.zip,"2025-04-07 07:38:26",https://wordpress.org/themes/home-reconstruction/,5.0,5.6
mechanical-industry,"Mechanical Industry",2.1,2.0,https://downloads.wordpress.org/theme/mechanical-industry.2.1.zip,"2025-04-07 07:38:41",https://wordpress.org/themes/mechanical-industry/,5.0,5.6
painting-contractor,"Painting Contractor",4.2,4.1,https://downloads.wordpress.org/theme/painting-contractor.4.2.zip,"2025-04-07 07:38:55",https://wordpress.org/themes/painting-contractor/,5.0,5.6
property-builder,"Property Builder",0.8,0.7,https://downloads.wordpress.org/theme/property-builder.0.8.zip,"2025-04-07 07:39:25",https://wordpress.org/themes/property-builder/,5.0,5.6
roofing-contractor,"Roofing Contractor",4.2,4.1,https://downloads.wordpress.org/theme/roofing-contractor.4.2.zip,"2025-04-07 07:39:11",https://wordpress.org/themes/roofing-contractor/,5.0,5.6
welding-workshop,"Welding Workshop",1.9,1.8,https://downloads.wordpress.org/theme/welding-workshop.1.9.zip,"2025-04-07 07:39:42",https://wordpress.org/themes/welding-workshop/,5.0,5.6
wens-healthy-plates,"WENS Healthy Plates",1.0.0,,https://downloads.wordpress.org/theme/wens-healthy-plates.1.0.0.zip,"2025-04-07 07:56:48",https://wordpress.org/themes/wens-healthy-plates/,6.0,7.4
architect-contractor,"Architect Contractor",1.2.4,1.2.3,https://downloads.wordpress.org/theme/architect-contractor.1.2.4.zip,"2025-04-07 09:18:28",https://wordpress.org/themes/architect-contractor/,5.3,7.2
architect-designer,"Architect Designer",1.1.4,1.1.3,https://downloads.wordpress.org/theme/architect-designer.1.1.4.zip,"2025-04-07 08:42:11",https://wordpress.org/themes/architect-designer/,6.0,7.2
books-library,"Books Library",1.0.5,1.0.4,https://downloads.wordpress.org/theme/books-library.1.0.5.zip,"2025-04-07 08:42:24",https://wordpress.org/themes/books-library/,6.0,7.2
carpenter-shop,"Carpenter Shop",1.1.4,1.1.3,https://downloads.wordpress.org/theme/carpenter-shop.1.1.4.zip,"2025-04-07 09:18:35",https://wordpress.org/themes/carpenter-shop/,5.3,5.6
charity-nonprofit,"Charity Nonprofit",1.0.2,1.0.1,https://downloads.wordpress.org/theme/charity-nonprofit.1.0.2.zip,"2025-04-07 09:19:09",https://wordpress.org/themes/charity-nonprofit/,5.5,7.2
education-reform,"Education Reform",1.2.5,1.2.4,https://downloads.wordpress.org/theme/education-reform.1.2.5.zip,"2025-04-07 09:19:39",https://wordpress.org/themes/education-reform/,5.3,7.2
illustrator-designer,"Illustrator Designer",1.0.2,1.0.1,https://downloads.wordpress.org/theme/illustrator-designer.1.0.2.zip,"2025-04-07 08:42:51",https://wordpress.org/themes/illustrator-designer/,6.0,7.2
landscape-designer,"Landscape Designer",1.0.2,1.0.1,https://downloads.wordpress.org/theme/landscape-designer.1.0.2.zip,"2025-04-07 08:43:23",https://wordpress.org/themes/landscape-designer/,6.0,7.2
medical-care-unit,"Medical Care Unit",1.2.6,1.2.5,https://downloads.wordpress.org/theme/medical-care-unit.1.2.6.zip,"2025-04-07 09:19:49",https://wordpress.org/themes/medical-care-unit/,5.3,7.2
news-digest,"News Digest",3.1,3.0,https://downloads.wordpress.org/theme/news-digest.3.1.zip,"2025-04-07 08:50:04",https://wordpress.org/themes/news-digest/,,5.6
newsexo,NewsExo,4.3,4.2,https://downloads.wordpress.org/theme/newsexo.4.3.zip,"2025-04-07 08:49:38",https://wordpress.org/themes/newsexo/,,5.6
newsio,Newsio,3.6,3.5,https://downloads.wordpress.org/theme/newsio.3.6.zip,"2025-04-07 08:50:38",https://wordpress.org/themes/newsio/,,5.6
nivaro,Nivaro,1.0.4,1.0.3,https://downloads.wordpress.org/theme/nivaro.1.0.4.zip,"2025-04-07 09:00:47",https://wordpress.org/themes/nivaro/,5.8,7.0
omega-blogger,"Omega Blogger",1.1.6,1.1.5,https://downloads.wordpress.org/theme/omega-blogger.1.1.6.zip,"2025-04-07 09:20:59",https://wordpress.org/themes/omega-blogger/,5.3,7.2
omega-food-delivery,"Omega Food Delivery",1.0.4,1.0.3,https://downloads.wordpress.org/theme/omega-food-delivery.1.0.4.zip,"2025-04-07 09:21:57",https://wordpress.org/themes/omega-food-delivery/,5.3,7.2
omega-hair-salon,"Omega Hair Salon",1.1.6,1.1.5,https://downloads.wordpress.org/theme/omega-hair-salon.1.1.6.zip,"2025-04-07 09:22:11",https://wordpress.org/themes/omega-hair-salon/,5.3,7.2
provo-news,"Provo News",1.5,1.4,https://downloads.wordpress.org/theme/provo-news.1.5.zip,"2025-04-07 08:51:07",https://wordpress.org/themes/provo-news/,,5.6
skincare-product-store,"Skincare Product Store",1.0.3,1.0.2,https://downloads.wordpress.org/theme/skincare-product-store.1.0.3.zip,"2025-04-07 08:44:08",https://wordpress.org/themes/skincare-product-store/,6.0,7.2
wedding-planner-blocks,"Wedding Planner Blocks",1.0.3,1.0.2,https://downloads.wordpress.org/theme/wedding-planner-blocks.1.0.3.zip,"2025-04-07 08:43:32",https://wordpress.org/themes/wedding-planner-blocks/,6.0,7.2
crockery-store,"Crockery Store",0.1,,https://downloads.wordpress.org/theme/crockery-store.0.1.zip,"2025-04-07 08:56:48",https://wordpress.org/themes/crockery-store/,5.0,5.6
shadowwave,ShadowWave,1.0.0,,https://downloads.wordpress.org/theme/shadowwave.1.0.0.zip,"2025-04-07 08:41:50",https://wordpress.org/themes/shadowwave/,5.0,7.2
affiliate-store,"Affiliate Store",0.2,0.1.9,https://downloads.wordpress.org/theme/affiliate-store.0.2.zip,"2025-04-07 10:11:20",https://wordpress.org/themes/affiliate-store/,5.0,5.6
apartment-rental-services,"Apartment Rental Services",0.2,0.1.9,https://downloads.wordpress.org/theme/apartment-rental-services.0.2.zip,"2025-04-07 10:11:31",https://wordpress.org/themes/apartment-rental-services/,5.0,5.6
avira,Avira,14.5,14.4,https://downloads.wordpress.org/theme/avira.14.5.zip,"2025-04-07 09:35:24",https://wordpress.org/themes/avira/,4.7,5.6
benzer,Benzer,14.5,14.4,https://downloads.wordpress.org/theme/benzer.14.5.zip,"2025-04-07 09:34:59",https://wordpress.org/themes/benzer/,4.7,5.6
classic-artificial-intelligence,"Classic Artificial Intelligence",0.2.2,0.2.1,https://downloads.wordpress.org/theme/classic-artificial-intelligence.0.2.2.zip,"2025-04-07 10:11:32",https://wordpress.org/themes/classic-artificial-intelligence/,5.0,5.6
classic-dentist-clinic,"Classic Dentist Clinic",0.2.3,0.2.2,https://downloads.wordpress.org/theme/classic-dentist-clinic.0.2.3.zip,"2025-04-07 10:11:48",https://wordpress.org/themes/classic-dentist-clinic/,5.0,5.6
classic-fashion-blog,"Classic Fashion Blog",0.2.3,0.2.2,https://downloads.wordpress.org/theme/classic-fashion-blog.0.2.3.zip,"2025-04-07 10:12:17",https://wordpress.org/themes/classic-fashion-blog/,5.0,5.6
classic-gaming,"Classic Gaming",0.1.4,0.1.3,https://downloads.wordpress.org/theme/classic-gaming.0.1.4.zip,"2025-04-07 10:10:42",https://wordpress.org/themes/classic-gaming/,5.0,5.6
classic-law-firm,"Classic Law Firm",0.1.7,0.1.6,https://downloads.wordpress.org/theme/classic-law-firm.0.1.7.zip,"2025-04-07 10:12:28",https://wordpress.org/themes/classic-law-firm/,5.0,5.6
classic-marketing-agency,"Classic Marketing Agency",0.2.2,0.2.1,https://downloads.wordpress.org/theme/classic-marketing-agency.0.2.2.zip,"2025-04-07 10:12:29",https://wordpress.org/themes/classic-marketing-agency/,5.0,5.6
deltapress,DeltaPress,1.5,1.4,https://downloads.wordpress.org/theme/deltapress.1.5.zip,"2025-04-07 09:36:28",https://wordpress.org/themes/deltapress/,,5.6
envitech,Envitech,6.0,5.9,https://downloads.wordpress.org/theme/envitech.6.0.zip,"2025-04-07 09:34:31",https://wordpress.org/themes/envitech/,,7.0
exnova,Exnova,3.8,3.7,https://downloads.wordpress.org/theme/exnova.3.8.zip,"2025-04-07 09:34:02",https://wordpress.org/themes/exnova/,4.7,5.6
fabify,Fabify,14.5,14.4,https://downloads.wordpress.org/theme/fabify.14.5.zip,"2025-04-07 09:33:23",https://wordpress.org/themes/fabify/,4.7,5.6
scolax,Scolax,13.6,13.5,https://downloads.wordpress.org/theme/scolax.13.6.zip,"2025-04-07 09:32:59",https://wordpress.org/themes/scolax/,4.7,5.6
