Slug,Name,Version,"Previous Version","Download Link",Released,"WordPress.org URL","Required WP","Required PHP","Active Installs"
misbah-blog,"Misbah Blog",1.7.9,1.7.8,https://downloads.wordpress.org/theme/misbah-blog.1.7.9.zip,"2025-03-01 02:48:48",https://wordpress.org/themes/misbah-blog/,5.0,7.2
atuxa,Atuxa,1.0.45,1.0.44,https://downloads.wordpress.org/theme/atuxa.1.0.45.zip,"2025-03-05 12:29:51",https://wordpress.org/themes/atuxa/,4.7,5.6
avvy,Avvy,1.0.92,1.0.91,https://downloads.wordpress.org/theme/avvy.1.0.92.zip,"2025-03-05 12:27:15",https://wordpress.org/themes/avvy/,4.7,5.6
flexea,Flexea,1.0.80,1.0.79,https://downloads.wordpress.org/theme/flexea.1.0.80.zip,"2025-03-05 12:28:15",https://wordpress.org/themes/flexea/,4.7,5.6
flexeo,Flexeo,1.0.99,1.0.98,https://downloads.wordpress.org/theme/flexeo.1.0.99.zip,"2025-03-05 12:26:46",https://wordpress.org/themes/flexeo/,4.7,5.6
flexina,Flexina,1.0.36,1.0.35,https://downloads.wordpress.org/theme/flexina.1.0.36.zip,"2025-03-05 12:30:42",https://wordpress.org/themes/flexina/,4.7,5.6
fluxa,Fluxa,1.0.64,1.0.63,https://downloads.wordpress.org/theme/fluxa.1.0.64.zip,"2025-03-05 12:29:23",https://wordpress.org/themes/fluxa/,4.7,5.6
yith-proteo,"YITH Proteo",1.9.7,1.9.6,https://downloads.wordpress.org/theme/yith-proteo.1.9.7.zip,"2025-03-05 11:58:23",https://wordpress.org/themes/yith-proteo/,,7.0
savana-lite,"Savana Lite",1.5.2,1.5.1,https://downloads.wordpress.org/theme/savana-lite.1.5.2.zip,"2025-03-05 13:52:59",https://wordpress.org/themes/savana-lite/,,5.3
ollie,Ollie,1.3.4,1.3.3,https://downloads.wordpress.org/theme/ollie.1.3.4.zip,"2025-03-05 15:43:14",https://wordpress.org/themes/ollie/,,7.3
prespa,Prespa,1.5.6,1.5.5,https://downloads.wordpress.org/theme/prespa.1.5.6.zip,"2025-03-05 15:33:06",https://wordpress.org/themes/prespa/,6.1,5.6
simplecharm,SimpleCharm,1.4.9,1.4.8,https://downloads.wordpress.org/theme/simplecharm.1.4.9.zip,"2025-03-05 15:37:21",https://wordpress.org/themes/simplecharm/,5.5,7.4
denves-lite,"Denves Lite",1.4.3,1.4.2,https://downloads.wordpress.org/theme/denves-lite.1.4.3.zip,"2025-03-05 18:31:34",https://wordpress.org/themes/denves-lite/,,5.3
pressbook-dark,"PressBook Dark",1.3.6,1.3.5,https://downloads.wordpress.org/theme/pressbook-dark.1.3.6.zip,"2025-03-05 21:40:27",https://wordpress.org/themes/pressbook-dark/,5.3,7.0
pressbook-green,"PressBook Green",1.2.5,1.2.4,https://downloads.wordpress.org/theme/pressbook-green.1.2.5.zip,"2025-03-05 21:55:51",https://wordpress.org/themes/pressbook-green/,5.3,7.0
pressbook-masonry-dark,"PressBook Masonry Dark",1.2.4,1.2.3,https://downloads.wordpress.org/theme/pressbook-masonry-dark.1.2.4.zip,"2025-03-05 21:50:26",https://wordpress.org/themes/pressbook-masonry-dark/,5.3,7.0
pressbook-media,"PressBook Media",1.3.3,1.3.2,https://downloads.wordpress.org/theme/pressbook-media.1.3.3.zip,"2025-03-05 21:44:04",https://wordpress.org/themes/pressbook-media/,5.3,7.0
olius,Olius,1.2.0,1.1,https://downloads.wordpress.org/theme/olius.1.2.0.zip,"2025-03-05 22:58:31",https://wordpress.org/themes/olius/,6.0,7.4
laundry-cleaner,"Laundry Cleaner",1.6,1.5,https://downloads.wordpress.org/theme/laundry-cleaner.1.6.zip,"2025-03-05 23:31:15",https://wordpress.org/themes/laundry-cleaner/,5.0,7.2
misbah-lighting,"Misbah Lighting",2.1,2.0,https://downloads.wordpress.org/theme/misbah-lighting.2.1.zip,"2025-03-05 23:32:28",https://wordpress.org/themes/misbah-lighting/,5.0,7.2
movie-review-blog,"Movie Review Blog",2.0,1.9,https://downloads.wordpress.org/theme/movie-review-blog.2.0.zip,"2025-03-05 23:33:18",https://wordpress.org/themes/movie-review-blog/,5.0,7.2
paw-bazaar,"Paw Bazaar",0.5,0.4,https://downloads.wordpress.org/theme/paw-bazaar.0.5.zip,"2025-03-06 01:33:45",https://wordpress.org/themes/paw-bazaar/,,5.6
pet-bazaar,"Pet Bazaar",1.2,1.1,https://downloads.wordpress.org/theme/pet-bazaar.1.2.zip,"2025-03-06 01:34:42",https://wordpress.org/themes/pet-bazaar/,4.7,5.6
project-management,"Project Management",1.9,1.8,https://downloads.wordpress.org/theme/project-management.1.9.zip,"2025-03-05 23:34:06",https://wordpress.org/themes/project-management/,5.0,7.2
the-home-decor,"The Home Decor",1.6,1.5,https://downloads.wordpress.org/theme/the-home-decor.1.6.zip,"2025-03-05 23:35:00",https://wordpress.org/themes/the-home-decor/,5.0,7.2
vr-gaming,"VR Gaming",1.8,1.7,https://downloads.wordpress.org/theme/vr-gaming.1.8.zip,"2025-03-05 23:35:49",https://wordpress.org/themes/vr-gaming/,5.0,7.2
arvita,Arvita,0.1,,https://downloads.wordpress.org/theme/arvita.0.1.zip,"2025-03-06 00:11:50",https://wordpress.org/themes/arvita/,4.7,5.6
honey-shop,"Honey Shop",0.1,,https://downloads.wordpress.org/theme/honey-shop.0.1.zip,"2025-03-06 00:26:49",https://wordpress.org/themes/honey-shop/,5.0,7.2
horizon-news,"Horizon News",1.0.0,,https://downloads.wordpress.org/theme/horizon-news.1.0.0.zip,"2025-03-06 00:26:56",https://wordpress.org/themes/horizon-news/,5.0,7.4
minamaze-corp,"Minamaze Corp",1.0.0,,https://downloads.wordpress.org/theme/minamaze-corp.1.0.0.zip,"2025-03-05 23:57:06",https://wordpress.org/themes/minamaze-corp/,5.0,7.0
moza,Moza,1.0.0,,https://downloads.wordpress.org/theme/moza.1.0.0.zip,"2025-03-06 00:11:56",https://wordpress.org/themes/moza/,6.0,5.6
pet-store,"Pet Store",0.1,,https://downloads.wordpress.org/theme/pet-store.0.1.zip,"2025-03-05 23:56:49",https://wordpress.org/themes/pet-store/,,5.6
twenty8teen,Twenty8teen,20250303,20221027,https://downloads.wordpress.org/theme/twenty8teen.20250303.zip,"2025-03-06 02:54:57",https://wordpress.org/themes/twenty8teen/,4.7,5.2
alpha-accounting,"Alpha Accounting",1.5,1.4,https://downloads.wordpress.org/theme/alpha-accounting.1.5.zip,"2025-03-06 03:12:27",https://wordpress.org/themes/alpha-accounting/,5.9,5.6
alpha-blocks,"Alpha Blocks",1.7,1.6,https://downloads.wordpress.org/theme/alpha-blocks.1.7.zip,"2025-03-06 03:13:04",https://wordpress.org/themes/alpha-blocks/,5.9,5.6
alpha-brunch-cafe,"Alpha Brunch Cafe",1.7,1.6,https://downloads.wordpress.org/theme/alpha-brunch-cafe.1.7.zip,"2025-03-06 03:15:41",https://wordpress.org/themes/alpha-brunch-cafe/,5.9,5.6
alpha-business-portfolio,"Alpha Business Portfolio",1.8,1.7,https://downloads.wordpress.org/theme/alpha-business-portfolio.1.8.zip,"2025-03-06 03:16:27",https://wordpress.org/themes/alpha-business-portfolio/,5.9,5.6
alpha-business-startup,"Alpha Business Startup",1.8,1.7,https://downloads.wordpress.org/theme/alpha-business-startup.1.8.zip,"2025-03-06 03:16:57",https://wordpress.org/themes/alpha-business-startup/,5.9,5.6
alpha-health-coach,"Alpha Health Coach",1.5,1.4,https://downloads.wordpress.org/theme/alpha-health-coach.1.5.zip,"2025-03-06 03:17:50",https://wordpress.org/themes/alpha-health-coach/,5.9,5.6
auto-center,"Auto Center",1.0.0,,https://downloads.wordpress.org/theme/auto-center.1.0.0.zip,"2025-03-06 04:26:49",https://wordpress.org/themes/auto-center/,6.7,7.4
aak-plus,"Aak Plus",1.0.6,1.0.5,https://downloads.wordpress.org/theme/aak-plus.1.0.6.zip,"2025-03-06 05:19:14",https://wordpress.org/themes/aak-plus/,,5.6
arvita,Arvita,0.2,0.1,https://downloads.wordpress.org/theme/arvita.0.2.zip,"2025-03-06 04:47:06",https://wordpress.org/themes/arvita/,4.7,5.6
bakery-elementor,"Bakery Elementor",0.1.1,0.0.9,https://downloads.wordpress.org/theme/bakery-elementor.0.1.1.zip,"2025-03-06 04:51:03",https://wordpress.org/themes/bakery-elementor/,5.0,5.6
construction-contractor,"Construction Contractor",0.0.9,0.0.8,https://downloads.wordpress.org/theme/construction-contractor.0.0.9.zip,"2025-03-06 04:51:30",https://wordpress.org/themes/construction-contractor/,5.0,5.6
consultant-agency,"Consultant Agency",0.0.4,0.0.3,https://downloads.wordpress.org/theme/consultant-agency.0.0.4.zip,"2025-03-06 04:52:08",https://wordpress.org/themes/consultant-agency/,5.0,5.6
ethical-hacking,"Ethical Hacking",0.0.5,0.0.4,https://downloads.wordpress.org/theme/ethical-hacking.0.0.5.zip,"2025-03-06 04:52:53",https://wordpress.org/themes/ethical-hacking/,5.0,5.6
kindergarten-elementor,"Kindergarten Elementor",0.0.5,0.0.4,https://downloads.wordpress.org/theme/kindergarten-elementor.0.0.5.zip,"2025-03-06 04:55:31",https://wordpress.org/themes/kindergarten-elementor/,5.0,5.6
baker-shop,"Baker Shop",0.6,0.5,https://downloads.wordpress.org/theme/baker-shop.0.6.zip,"2025-03-06 06:31:20",https://wordpress.org/themes/baker-shop/,5.0,7.2
modern-architecture,"Modern Architecture",0.4.8,0.4.7,https://downloads.wordpress.org/theme/modern-architecture.0.4.8.zip,"2025-03-06 06:30:13",https://wordpress.org/themes/modern-architecture/,5.0,7.2
my-resume,"My Resume",2.3.9,2.3.8,https://downloads.wordpress.org/theme/my-resume.2.3.9.zip,"2025-03-06 06:29:02",https://wordpress.org/themes/my-resume/,5.0,7.2
real-estate-services,"Real Estate Services",0.1.6,0.1.5,https://downloads.wordpress.org/theme/real-estate-services.0.1.6.zip,"2025-03-06 06:32:03",https://wordpress.org/themes/real-estate-services/,5.0,7.2
water-sports-club,"Water Sports Club",0.5.1,0.5.0,https://downloads.wordpress.org/theme/water-sports-club.0.5.1.zip,"2025-03-06 06:30:46",https://wordpress.org/themes/water-sports-club/,5.0,7.2
astra,Astra,4.9.0,4.8.13,https://downloads.wordpress.org/theme/astra.4.9.0.zip,"2025-03-06 07:35:12",https://wordpress.org/themes/astra/,5.3,5.3
auto-center,"Auto Center",1.0.1,1.0.0,https://downloads.wordpress.org/theme/auto-center.1.0.1.zip,"2025-03-06 08:26:24",https://wordpress.org/themes/auto-center/,6.7,7.4
beauty-cosmetic-store,"Beauty Cosmetic Store",0.1.0,0.0.9,https://downloads.wordpress.org/theme/beauty-cosmetic-store.0.1.0.zip,"2025-03-06 08:21:00",https://wordpress.org/themes/beauty-cosmetic-store/,5.0,7.2
cinematic-videos,"Cinematic Videos",0.1.0,0.0.9,https://downloads.wordpress.org/theme/cinematic-videos.0.1.0.zip,"2025-03-06 08:20:30",https://wordpress.org/themes/cinematic-videos/,5.0,7.2
kindergarten-playschool,"Kindergarten Playschool",0.1.1,0.1.0,https://downloads.wordpress.org/theme/kindergarten-playschool.0.1.1.zip,"2025-03-06 08:19:59",https://wordpress.org/themes/kindergarten-playschool/,5.0,7.2
kitchen-interior-design,"Kitchen Interior Design",0.1.0,0.0.9,https://downloads.wordpress.org/theme/kitchen-interior-design.0.1.0.zip,"2025-03-06 08:19:24",https://wordpress.org/themes/kitchen-interior-design/,5.0,7.2
nas-autoparts-online-store,"NAS Autoparts Online Store",1.0.5,1.0.4,https://downloads.wordpress.org/theme/nas-autoparts-online-store.1.0.5.zip,"2025-03-06 07:47:22",https://wordpress.org/themes/nas-autoparts-online-store/,6.1,5.6
nas-construction-build,"NAS Construction Build",1.0.6,1.0.5,https://downloads.wordpress.org/theme/nas-construction-build.1.0.6.zip,"2025-03-06 07:46:10",https://wordpress.org/themes/nas-construction-build/,5.9,5.6
nas-construction-lite,"NAS Construction Lite",1.1.2,1.1.1,https://downloads.wordpress.org/theme/nas-construction-lite.1.1.2.zip,"2025-03-06 07:44:56",https://wordpress.org/themes/nas-construction-lite/,6.0,7.0
vr-games,"VR Games",0.0.9,0.0.8,https://downloads.wordpress.org/theme/vr-games.0.0.9.zip,"2025-03-06 08:18:52",https://wordpress.org/themes/vr-games/,5.0,7.2
bondspace,BondSpace,1.1.3,1.1.2,https://downloads.wordpress.org/theme/bondspace.1.1.3.zip,"2025-03-06 08:56:33",https://wordpress.org/themes/bondspace/,6.6,7.4
cartable,Cartable,12.0,11.9,https://downloads.wordpress.org/theme/cartable.12.0.zip,"2025-03-06 09:04:43",https://wordpress.org/themes/cartable/,4.7,5.6
ideate,Ideate,12.0,11.9,https://downloads.wordpress.org/theme/ideate.12.0.zip,"2025-03-06 09:02:24",https://wordpress.org/themes/ideate/,4.7,5.6
laxity,Laxity,12.0,11.9,https://downloads.wordpress.org/theme/laxity.12.0.zip,"2025-03-06 09:01:46",https://wordpress.org/themes/laxity/,4.7,5.6
magzee,MagZee,14.0,13.9,https://downloads.wordpress.org/theme/magzee.14.0.zip,"2025-03-06 09:01:18",https://wordpress.org/themes/magzee/,4.7,5.6
neek,Neek,12.0,11.9,https://downloads.wordpress.org/theme/neek.12.0.zip,"2025-03-06 09:07:56",https://wordpress.org/themes/neek/,4.7,5.6
math-note,"Math Note",1.0.1,,https://downloads.wordpress.org/theme/math-note.1.0.1.zip,"2025-03-06 08:56:49",https://wordpress.org/themes/math-note/,,5.6
wens-travel-expanse,"WENS Travel Expanse",1.0.1,,https://downloads.wordpress.org/theme/wens-travel-expanse.1.0.1.zip,"2025-03-06 08:57:04",https://wordpress.org/themes/wens-travel-expanse/,6.0,7.4
apartment-rental-services,"Apartment Rental Services",0.1.9,0.1.8,https://downloads.wordpress.org/theme/apartment-rental-services.0.1.9.zip,"2025-03-06 09:34:13",https://wordpress.org/themes/apartment-rental-services/,5.0,5.6
automotive-services,"Automotive Services",0.5,0.4,https://downloads.wordpress.org/theme/automotive-services.0.5.zip,"2025-03-06 10:29:00",https://wordpress.org/themes/automotive-services/,,7.2
classic-beauty-parlour,"Classic Beauty Parlour",0.1.3,0.1.2,https://downloads.wordpress.org/theme/classic-beauty-parlour.0.1.3.zip,"2025-03-06 09:34:51",https://wordpress.org/themes/classic-beauty-parlour/,5.0,5.6
classic-fashion-blog,"Classic Fashion Blog",0.2.2,0.2.1,https://downloads.wordpress.org/theme/classic-fashion-blog.0.2.2.zip,"2025-03-06 09:35:09",https://wordpress.org/themes/classic-fashion-blog/,5.0,5.6
classic-law-firm,"Classic Law Firm",0.1.6,0.1.5,https://downloads.wordpress.org/theme/classic-law-firm.0.1.6.zip,"2025-03-06 09:35:16",https://wordpress.org/themes/classic-law-firm/,5.0,5.6
classic-toy-store,"Classic Toy Store",0.1.1,0.1,https://downloads.wordpress.org/theme/classic-toy-store.0.1.1.zip,"2025-03-06 09:36:04",https://wordpress.org/themes/classic-toy-store/,5.0,5.6
comic-book-store,"Comic Book Store",0.1.9,0.1.8,https://downloads.wordpress.org/theme/comic-book-store.0.1.9.zip,"2025-03-06 09:36:34",https://wordpress.org/themes/comic-book-store/,5.0,5.6
expert-business-advisor,"Expert Business Advisor",0.9,0.8,https://downloads.wordpress.org/theme/expert-business-advisor.0.9.zip,"2025-03-06 10:29:40",https://wordpress.org/themes/expert-business-advisor/,,7.2
expert-photographer,"Expert Photographer",3.9,3.8,https://downloads.wordpress.org/theme/expert-photographer.3.9.zip,"2025-03-06 10:33:26",https://wordpress.org/themes/expert-photographer/,,7.2
expert-videographer,"Expert Videographer",3.8,3.7,https://downloads.wordpress.org/theme/expert-videographer.3.8.zip,"2025-03-06 10:30:31",https://wordpress.org/themes/expert-videographer/,,7.2
foodie-review-blog,"Foodie Review Blog",0.1.8,0.1.7,https://downloads.wordpress.org/theme/foodie-review-blog.0.1.8.zip,"2025-03-06 09:36:47",https://wordpress.org/themes/foodie-review-blog/,5.0,5.6
garden-farm,"Garden Farm",0.1.9,0.1.8,https://downloads.wordpress.org/theme/garden-farm.0.1.9.zip,"2025-03-06 09:37:20",https://wordpress.org/themes/garden-farm/,5.0,5.6
greengrass,Greengrass,1.0.2,1.0.1,https://downloads.wordpress.org/theme/greengrass.1.0.2.zip,"2025-03-06 10:07:25",https://wordpress.org/themes/greengrass/,6.1,7.2
hairsaloon,Hairsaloon,1.0.1,1.0,https://downloads.wordpress.org/theme/hairsaloon.1.0.1.zip,"2025-03-06 10:19:20",https://wordpress.org/themes/hairsaloon/,6.1,7.2
painting-company,"Painting Company",0.1.6,0.1.5,https://downloads.wordpress.org/theme/painting-company.0.1.6.zip,"2025-03-06 09:37:41",https://wordpress.org/themes/painting-company/,5.0,5.6
the-retail-storefront,"The Retail Storefront",0.5,0.4,https://downloads.wordpress.org/theme/the-retail-storefront.0.5.zip,"2025-03-06 10:31:09",https://wordpress.org/themes/the-retail-storefront/,,7.2
yoga-fitness-classes,"Yoga Fitness Classes",4.8,4.7,https://downloads.wordpress.org/theme/yoga-fitness-classes.4.8.zip,"2025-03-06 10:31:43",https://wordpress.org/themes/yoga-fitness-classes/,,7.2
aahana,Aahana,1.0.54,1.0.53,https://downloads.wordpress.org/theme/aahana.1.0.54.zip,"2025-03-06 11:18:59",https://wordpress.org/themes/aahana/,4.7,5.6
arvana,Arvana,1.0.77,1.0.76,https://downloads.wordpress.org/theme/arvana.1.0.77.zip,"2025-03-06 11:17:54",https://wordpress.org/themes/arvana/,4.7,5.6
auru,Auru,1.0.74,1.0.73,https://downloads.wordpress.org/theme/auru.1.0.74.zip,"2025-03-06 11:18:30",https://wordpress.org/themes/auru/,4.7,5.6
business-landing-page,"Business Landing Page",0.3.9,0.3.8,https://downloads.wordpress.org/theme/business-landing-page.0.3.9.zip,"2025-03-06 11:00:42",https://wordpress.org/themes/business-landing-page/,5.0,7.2
celexo,Celexo,1.1.20,1.1.19,https://downloads.wordpress.org/theme/celexo.1.1.20.zip,"2025-03-06 11:15:09",https://wordpress.org/themes/celexo/,4.7,5.6
charging-station,"Charging Station",0.2.9,0.2.8,https://downloads.wordpress.org/theme/charging-station.0.2.9.zip,"2025-03-06 10:50:51",https://wordpress.org/themes/charging-station/,,7.2
chitvi,Chitvi,1.1.18,1.1.17,https://downloads.wordpress.org/theme/chitvi.1.1.18.zip,"2025-03-06 11:15:37",https://wordpress.org/themes/chitvi/,4.7,5.6
cosmobit,Cosmobit,2.0.32,2.0.31,https://downloads.wordpress.org/theme/cosmobit.2.0.32.zip,"2025-03-06 11:14:34",https://wordpress.org/themes/cosmobit/,4.7,5.6
crombit,Crombit,1.0.28,1.0.27,https://downloads.wordpress.org/theme/crombit.1.0.28.zip,"2025-03-06 11:19:30",https://wordpress.org/themes/crombit/,4.7,5.6
easywiz,EasyWiz,1.1.7,1.1.6,https://downloads.wordpress.org/theme/easywiz.1.1.7.zip,"2025-03-06 11:16:52",https://wordpress.org/themes/easywiz/,4.7,5.6
ecommerce-landing-page,"Ecommerce Landing Page",0.5,0.4.9,https://downloads.wordpress.org/theme/ecommerce-landing-page.0.5.zip,"2025-03-06 11:01:41",https://wordpress.org/themes/ecommerce-landing-page/,5.0,7.2
educational-landing-page,"Educational Landing Page",0.3.1,0.3,https://downloads.wordpress.org/theme/educational-landing-page.0.3.1.zip,"2025-03-06 11:02:32",https://wordpress.org/themes/educational-landing-page/,5.0,7.2
fastica,Fastica,1.1.12,1.1.11,https://downloads.wordpress.org/theme/fastica.1.1.12.zip,"2025-03-06 11:17:29",https://wordpress.org/themes/fastica/,4.7,5.6
flexora,Flexora,1.1.13,1.1.12,https://downloads.wordpress.org/theme/flexora.1.1.13.zip,"2025-03-06 11:16:02",https://wordpress.org/themes/flexora/,4.7,5.6
lazypress,LazyPress,1.1.6,1.1.5,https://downloads.wordpress.org/theme/lazypress.1.1.6.zip,"2025-03-06 11:20:19",https://wordpress.org/themes/lazypress/,4.7,5.6
medical-landing-page,"Medical Landing Page",0.3.2,0.3.1,https://downloads.wordpress.org/theme/medical-landing-page.0.3.2.zip,"2025-03-06 11:02:53",https://wordpress.org/themes/medical-landing-page/,5.0,7.2
services-landing-page,"Services Landing Page",0.3,0.2.9,https://downloads.wordpress.org/theme/services-landing-page.0.3.zip,"2025-03-06 11:03:18",https://wordpress.org/themes/services-landing-page/,5.0,7.2
soccer-club-academy,"Soccer Club Academy",0.3.1,0.3,https://downloads.wordpress.org/theme/soccer-club-academy.0.3.1.zip,"2025-03-06 10:52:05",https://wordpress.org/themes/soccer-club-academy/,,5.6
softalt,SoftAlt,1.0.3,1.0.2,https://downloads.wordpress.org/theme/softalt.1.0.3.zip,"2025-03-06 11:20:45",https://wordpress.org/themes/softalt/,4.7,5.6
summer-camp,"Summer Camp",0.3,0.2.9,https://downloads.wordpress.org/theme/summer-camp.0.3.zip,"2025-03-06 11:04:10",https://wordpress.org/themes/summer-camp/,5.0,7.2
thinity,Thinity,1.1.12,1.1.11,https://downloads.wordpress.org/theme/thinity.1.1.12.zip,"2025-03-06 11:16:27",https://wordpress.org/themes/thinity/,4.7,5.6
vw-business-consulting,"VW Business Consulting",0.3.3,0.3.2,https://downloads.wordpress.org/theme/vw-business-consulting.0.3.3.zip,"2025-03-06 11:05:13",https://wordpress.org/themes/vw-business-consulting/,5.0,7.2
vw-kids-store,"VW Kids Store",1.8,1.7.9,https://downloads.wordpress.org/theme/vw-kids-store.1.8.zip,"2025-03-06 11:06:54",https://wordpress.org/themes/vw-kids-store/,5.0,7.2
vw-kids,"VW Kids",1.4.9,1.4.8,https://downloads.wordpress.org/theme/vw-kids.1.4.9.zip,"2025-03-06 11:05:55",https://wordpress.org/themes/vw-kids/,5.0,7.2
vw-stock-images,"VW Stock Images",0.2.5,0.2.4,https://downloads.wordpress.org/theme/vw-stock-images.0.2.5.zip,"2025-03-06 11:07:46",https://wordpress.org/themes/vw-stock-images/,5.0,7.2
avenza,Avenza,1.5.2,1.5.1,https://downloads.wordpress.org/theme/avenza.1.5.2.zip,"2025-03-06 12:33:10",https://wordpress.org/themes/avenza/,,5.6
avitech,Avitech,12.3,12.2,https://downloads.wordpress.org/theme/avitech.12.3.zip,"2025-03-06 12:32:10",https://wordpress.org/themes/avitech/,4.7,5.6
avtari,Avtari,12.3,12.2,https://downloads.wordpress.org/theme/avtari.12.3.zip,"2025-03-06 12:33:29",https://wordpress.org/themes/avtari/,4.7,5.6
azwa,Azwa,12.4,12.3,https://downloads.wordpress.org/theme/azwa.12.4.zip,"2025-03-06 12:31:52",https://wordpress.org/themes/azwa/,4.7,5.6
cormex,Cormex,4.8,4.7,https://downloads.wordpress.org/theme/cormex.4.8.zip,"2025-03-06 12:34:56",https://wordpress.org/themes/cormex/,,5.6
envira,Envira,12.3,12.2,https://downloads.wordpress.org/theme/envira.12.3.zip,"2025-03-06 12:31:32",https://wordpress.org/themes/envira/,4.7,5.6
fiona-news,"Fiona News",12.5,12.4,https://downloads.wordpress.org/theme/fiona-news.12.5.zip,"2025-03-06 12:34:33",https://wordpress.org/themes/fiona-news/,4.7,5.6
moza,Moza,1.0.1,1.0.0,https://downloads.wordpress.org/theme/moza.1.0.1.zip,"2025-03-06 11:35:05",https://wordpress.org/themes/moza/,6.0,5.6
nexcraft-bpo,"Nexcraft BPO",1.5,1.4,https://downloads.wordpress.org/theme/nexcraft-bpo.1.5.zip,"2025-03-06 12:36:14",https://wordpress.org/themes/nexcraft-bpo/,,5.6
nexcraft,NexCraft,3.5,3.4,https://downloads.wordpress.org/theme/nexcraft.3.5.zip,"2025-03-06 12:36:36",https://wordpress.org/themes/nexcraft/,4.7,5.6
profolio,Profolio,4.4,4.3,https://downloads.wordpress.org/theme/profolio.4.4.zip,"2025-03-06 12:30:52",https://wordpress.org/themes/profolio/,,5.6
techine,Techine,12.3,12.2,https://downloads.wordpress.org/theme/techine.12.3.zip,"2025-03-06 12:30:23",https://wordpress.org/themes/techine/,4.7,5.6
thai-spa,"Thai Spa",12.5,12.4,https://downloads.wordpress.org/theme/thai-spa.12.5.zip,"2025-03-06 12:34:12",https://wordpress.org/themes/thai-spa/,4.7,5.6
timeblog,TimeBlog,8.5,8.4,https://downloads.wordpress.org/theme/timeblog.8.5.zip,"2025-03-06 12:33:52",https://wordpress.org/themes/timeblog/,4.7,5.6
wp-blank,"wp blank",1.0.16,1.0.15,https://downloads.wordpress.org/theme/wp-blank.1.0.16.zip,"2025-03-06 12:31:42",https://wordpress.org/themes/wp-blank/,4.9,5.6
wp-bowling,"wp bowling",1.0.8,1.0.7,https://downloads.wordpress.org/theme/wp-bowling.1.0.8.zip,"2025-03-06 12:32:40",https://wordpress.org/themes/wp-bowling/,4.9,5.6
wp-ink,"wp ink",1.0.6,1.0.5,https://downloads.wordpress.org/theme/wp-ink.1.0.6.zip,"2025-03-06 12:34:02",https://wordpress.org/themes/wp-ink/,4.9,5.6
magcity,Magcity,1.0.4,1.0.3,https://downloads.wordpress.org/theme/magcity.1.0.4.zip,"2025-03-06 16:23:47",https://wordpress.org/themes/magcity/,,5.6
fondasi,Fondasi,1.1.0,1.0.1,https://downloads.wordpress.org/theme/fondasi.1.1.0.zip,"2025-03-06 18:31:41",https://wordpress.org/themes/fondasi/,6.6,8.0
paw-bazaar,"Paw Bazaar",0.6,0.5,https://downloads.wordpress.org/theme/paw-bazaar.0.6.zip,"2025-03-06 18:16:45",https://wordpress.org/themes/paw-bazaar/,,5.6
pet-bazaar,"Pet Bazaar",1.3,1.2,https://downloads.wordpress.org/theme/pet-bazaar.1.3.zip,"2025-03-06 18:17:23",https://wordpress.org/themes/pet-bazaar/,4.7,5.6
pet-store,"Pet Store",0.2,0.1,https://downloads.wordpress.org/theme/pet-store.0.2.zip,"2025-03-06 18:18:10",https://wordpress.org/themes/pet-store/,,5.6
kadence,Kadence,1.2.17,1.2.16,https://downloads.wordpress.org/theme/kadence.1.2.17.zip,"2025-03-06 22:07:09",https://wordpress.org/themes/kadence/,6.3,7.4
nifty-lite,"Nifty Lite",13.9,13.8,https://downloads.wordpress.org/theme/nifty-lite.13.9.zip,"2025-03-07 01:03:25",https://wordpress.org/themes/nifty-lite/,4.7,5.6
rockbiz,RockBiz,11.9,11.8,https://downloads.wordpress.org/theme/rockbiz.11.9.zip,"2025-03-07 01:03:49",https://wordpress.org/themes/rockbiz/,4.7,5.6
scelar,Scelar,11.9,11.8,https://downloads.wordpress.org/theme/scelar.11.9.zip,"2025-03-07 01:04:20",https://wordpress.org/themes/scelar/,4.7,5.6
spyropress,SpyroPress,13.9,13.8,https://downloads.wordpress.org/theme/spyropress.13.9.zip,"2025-03-07 01:04:52",https://wordpress.org/themes/spyropress/,4.7,5.6
webstrap,Webstrap,13.9,13.8,https://downloads.wordpress.org/theme/webstrap.13.9.zip,"2025-03-07 01:03:02",https://wordpress.org/themes/webstrap/,4.7,5.6
data-analytics-center,"Data Analytics Center",1.9,1.8,https://downloads.wordpress.org/theme/data-analytics-center.1.9.zip,"2025-03-07 03:11:05",https://wordpress.org/themes/data-analytics-center/,5.0,7.2
fresh-bakers,"Fresh Bakers",1.8,1.7,https://downloads.wordpress.org/theme/fresh-bakers.1.8.zip,"2025-03-07 03:10:19",https://wordpress.org/themes/fresh-bakers/,5.0,7.2
influencer-marketing,"Influencer Marketing",1.9,1.8,https://downloads.wordpress.org/theme/influencer-marketing.1.9.zip,"2025-03-07 03:08:26",https://wordpress.org/themes/influencer-marketing/,5.5,7.2
interior-decor-consultation,"Interior Decor Consultation",1.8,1.7,https://downloads.wordpress.org/theme/interior-decor-consultation.1.8.zip,"2025-03-07 03:07:21",https://wordpress.org/themes/interior-decor-consultation/,5.0,7.2
jeweller-store,"Jeweller Store",2.6,2.5,https://downloads.wordpress.org/theme/jeweller-store.2.6.zip,"2025-03-07 03:06:27",https://wordpress.org/themes/jeweller-store/,5.0,7.2
